CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
HUN.1.0.0.0.UDGGL,Hungary,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd HUF,NA,NA,4905.207,5077.848,5468.385,6257.78,6962.749,7377.569,8007.848,9656.989,11078.541,12389.858,13643.767,15635.158,16813.307,19465.604,20569.41,21847.404,22780.457,22556.631,23334.879,24975.014,26336.529,26912.198,28095.665                                                                                                   
MLT.1.0.0.0.UDGGL,Malta,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-MTL,NA,NA,1.0449,1.236,1.5822,1.8415,2.3611,2.51922,2.78098,2.8516,3.28564,3.48975,3.60638,3.47292,3.58461,3.837,4.15266,4.45208,4.79658,4.85509,5.22665,5.390002551,5.585510931,5.728401269,5.642640615                                                                                                                             
NLD.1.0.0.0.UDGGL,Netherlands,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-NLG,223.2457447,225.0342939,239.108,243.795,240.118,244.166,242.472,231.552,233.944,239.574,251.18,260.79,268.417,259.128,261.567,349.913,350.735,374.336,395.731,427.767,442.543,450.615,441.401,434.205,416.067                                                                                                              
AUT.1.0.0.0.UDGGL,Austria,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-ATS,99.49788258,109.3942014,120.66,124.6016,119.8271,125.3849,135.949,141.2455,147.15422,151.29587,152.68805,157.98536,174.40347,180.26998,184.67451,201.80987,230.01457,244.69682,255.68377,261.04083,263.2295,279.86205,291.39278,295.20044,289.48987                                                                            
POL.1.0.0.0.UDGGL,Poland,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd PLN,NA,NA,163.971,182.86,220.697,232.934,262.437,272.317,291.181,338.665,394.1,420.282,459.985,502.261,524.4,595.38,678.328,767.844,847.708,875.26,922.755,864.24,919.889,1006.585,1003.399                                                                                                                                              
PRT.1.0.0.0.UDGGL,Portugal,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-PTE,42.345307,46.50096865,51.9131,56.1492,56.4848,57.7279,61.0746,64.64046,72.5542,80.13364,85.72614,94.45411,106.91945,115.00221,120.08848,128.19136,146.69127,173.06245,196.23141,212.556,219.71476,226.0405106,231.5125773,240.8825073,242.620339                                                                              
ROM.1.0.0.0.UDGGL,Romania,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd RON,NA,NA,0.503,1.2095,3.84,6.2174,11.9746,18.1857,30.36846,37.79491,42.43164,46.35679,45.62589,42.5833,50.95441,66.81473,116.22527,157.41042,191.03529,219.7616,238.88235,261.40138,268.59491,284.95801,300.77722                                                                                                                      
SVN.1.0.0.0.UDGGL,Slovenia,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-SIT,NA,NA,1.9264,2.6191,3.0521,3.4895,4.0845,4.88635,5.51158,6.4424,6.85635,7.42912,7.68283,8.20438,8.02511,8.27453,12.52712,13.90736,17.20363,19.40403,25.50492,30.21990589,32.08741266,31.75336367,31.86017461                                                                                                                  
SVK.1.0.0.0.UDGGL,Slovakia,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-SKK,NA,NA,4.2663,6.6953,8.0524,9.0287,13.4402,15.6817,16.56565,15.98644,17.21955,18.73531,17.20118,17.43054,18.9798,19.4937,23.23684,27.84228,30.84687,37.92571,40.60001,40.725018,41.29498,42.053243,43.226498                                                                                                                   
FIN.1.0.0.0.UDGGL,Finland,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd EURO-FIM,46.404,50.95,54.351,56.4577,57.858,56.4141,55.9124,57.926,59.187,59.661,64.87,67.697,65.759,65.894,63.425,63.254,75.482,88.16,95.49,107.708,114.801,123.696,133.175,136.04,137.286                                                                                                                                             
SWE.1.0.0.0.UDGGL,Sweden,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd SEK,1118.981621,1236.23347,1309.923,1357.209,1370.667,1417.041,1376.377,1209.595,1296.008,1293.116,1332.063,1371.971,1429.434,1363.126,1294.142,1279.954,1361.16,1360.305,1384.883,1404.235,1535.853,1792.219,1856.652,1855.931,1869.936                                                                                                 
GBR.1.0.0.0.UDGGL,United Kingdom,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd GBP,318.791,324.575,378.245,400.253,411.845,408.217,410.732,403.133,387.617,406.983,445.516,506.689,552.591,596.771,643.457,784.963,979.797,1194.338,1328.779,1424.798,1499.789,1604.784,1665.978,1731.392,1786.274                                                                                                              
USA.1.0.0.0.UDGGL,United States,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd USD,4828.298,5071.77,5272.904,5510.358,5648.937,5678.174,5690.941,5456.855,5631.898,6079.217,6735.59,8073.011,8554.297,8891.895,9365.137,10838.978,12541.265,14318.815,15511.196,16705.318,17594.775,18308.158,19062.68,19947.68,NA                                                                                               
JPN.1.0.0.0.UDGGL,Japan,Billions,General government consolidated gross debt:- Excessive deficit procedure (based on ESA 2010) and former definitions (linked series),Mrd JPY,379330.8,422404.1,471118.9,517911,571762.5,623181.7,683336.3,732167.7,773963.3,814406.9,843544.7,905620,968916.5,971144.8,974827.4,995941.2,1020983.7,1080282.2,1133349,1171022.9,1210129.7,1243729.1,1262336.9,NA,NA                                                                                                                 
BEL.1.0.99.0.XNE,Belgium,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.003257321,0.9830589565,0.9556766378,0.9741868473,1.004791782,1.00696085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                   
BGR.1.0.99.0.XNE,Bulgaria,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.032308,0.064389,0.087866,0.225149,1.90157,1.96913,1.9558,1.952135686,1.948191339,1.949210588,1.949012157,1.953250965,1.955796109,1.955802353,1.955800392,1.9558,1.9558,1.955800388,1.9558,1.9558,1.9558,1.9558,1.955799609,1.9558,1.9558                                                       
CZE.1.0.99.0.XNE,Czech Republic,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),34.169,34.1509,34.696,34.4572,35.9304,36.0487,36.88428958,35.59947843,34.06848031,30.8036,31.84586667,31.89109653,29.78200778,28.34165098,27.76555686,24.94631641,26.43491016,25.28401938,24.58977043,25.14906641,25.97971765,27.53586275,27.27918359,27.03428794,26.32578431              
DNK.1.0.99.0.XNE,Denmark,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),7.59359,7.54328,7.32804,7.35934,7.48361,7.4993,7.435517761,7.453816863,7.452066535,7.430517255,7.430692941,7.439862548,7.451845914,7.459095294,7.450645882,7.45599375,7.446240234,7.447296512,7.450647082,7.443683984,7.457923922,7.454823922,7.458695312,7.445188716,7.43862902                  
DEU.1.0.99.0.XNE,Germany,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9900604858,0.9839965641,0.9580331624,0.9763322988,1.004371546,1.006800182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                 
EST.1.0.99.0.XNE,Estonia,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9896335306,0.9837920059,0.9576777063,0.9761226081,1.004243733,1.006487032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                 
IRL.1.0.99.0.XNE,Ireland,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.015729515,1.007686994,1.035503146,1.007471139,0.9491495294,0.9983252155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                   
GRC.1.0.99.0.XNE,Greece,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.7881669846,0.8452713133,0.8891826853,0.8966867205,0.9078650037,0.970597212,0.95602,0.98791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                     
ESP.1.0.99.0.XNE,Spain,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.8962532905,0.9551194211,0.9796497301,0.9661149376,0.9970009496,1.004796077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                  
FRA.1.0.99.0.XNE,France,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.011297997,1.00351395,0.9947389844,0.9898514689,1.008084371,1.006378467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                     
HRV.1.0.99.0.XNE,Croatia,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),4.18916,7.13251,6.83641,6.89662,6.97968,7.12791,7.581127799,7.642709804,7.481975197,7.412993333,7.56877451,7.496660618,7.40079572,7.324677255,7.337558824,7.223889063,7.340030469,7.289055039,7.43904358,7.521671094,7.578617255,7.634415294,7.613701563,7.533290661,7.463696471                  
ITA.1.0.99.0.XNE,Italy,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9509154199,0.9890454327,1.100125499,1.011718407,0.9964002954,1.003806287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                    
CYP.1.0.99.0.XNE,Cyprus,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9960138328,0.9977053483,1.010841076,1.011328028,0.9951458633,0.989861159,0.989006858,0.980600539,0.983966484,0.982958409,0.997977016,0.994149749,0.985572569,0.983778538,0.995482458,1,1,1,1,1,1,1,1,1,1                                                                                         
LVA.1.0.99.0.XNE,Latvia,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.129191069,0.9449305923,0.9811227597,0.9954482331,0.9382430948,0.9394368843,0.8901865115,0.7957251581,0.7968933629,0.8267571542,0.9115698004,0.9465371796,0.9905872989,0.9906580369,0.9960967553,0.9998153383,1.004147316,1.00841793,1.004947231,0.9921251601,0.99808766,1,1,1,1                  
LTU.1.0.99.0.XNE,Lithuania,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.473244903,1.370455862,1.515297729,1.470977178,1.313759847,1.298763323,1.234961229,1.070197987,1.037502372,1.001921146,0.9999853487,1.00001778,0.9999998873,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                            
LUX.1.0.99.0.XNE,Luxembourg,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.003257321,0.9830589565,0.9556766378,0.9741868473,1.004791782,1.00696085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                
HUN.1.0.99.0.XNE,Hungary,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),107.611,125.03,164.545,193.758,211.654,240.573,252.7671815,260.0446667,256.5911417,242.9579608,253.6183529,251.6561004,248.0544747,264.2632941,251.3519608,251.5121094,280.3269531,275.4804651,279.372607,289.2494141,296.8729804,308.7061176,309.995625,311.4378988,309.1932549                  
MLT.1.0.99.0.XNE,Malta,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.041390636,1.045003494,1.074845097,1.066116935,1.019089215,1.013237829,0.991847193,0.94129979,0.93873748,0.952480783,0.992546005,0.996971815,1.001397624,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                   
NLD.1.0.99.0.XNE,Netherlands,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9870672638,0.979380227,0.9524438334,0.9709671418,1.00322184,1.007237794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                               
AUT.1.0.99.0.XNE,Austria,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9900801581,0.9839611055,0.9580023691,0.9763231906,1.00462926,1.006845781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                  
POL.1.0.99.0.XNE,Poland,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),2.12217,2.70153,3.17049,3.42232,3.71545,3.91647,4.227405019,4.00816902,3.672135827,3.857422745,4.399576863,4.526755212,4.023024903,3.895855294,3.783701961,3.512098828,4.327615625,3.99466938,4.120611673,4.184737109,4.197488627,4.184258824,4.184118359,4.363207393,4.257012549                  
PRT.1.0.99.0.XNE,Portugal,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.9395850999,0.9821131074,0.978167616,0.9764517513,0.9905577558,1.006050418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                
ROM.1.0.99.0.XNE,Romania,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.0885825,0.197156,0.266181,0.392219,0.81115,0.998488,1.634520077,1.992179608,2.600397638,3.126965882,3.755055294,4.050966409,3.620897276,3.525839608,3.335298824,3.682644141,4.239925781,4.212160853,4.239086381,4.459308594,4.418990588,4.443724314,4.445414453,4.49042607,4.56878902           
SVN.1.0.99.0.XNE,Slovenia,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.5528542814,0.6374812218,0.6463027875,0.716816892,0.7552411951,0.7759472542,0.811522283,0.862179519,0.90961317,0.942986146,0.975835837,0.997694041,0.999699967,0.999816809,1,1,1,1,1,1,1,1,1,1,1                                                                                                
SVK.1.0.99.0.XNE,Slovakia,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.196033327,1.265292438,1.290078338,1.292003585,1.265116511,1.312510788,1.464615282,1.414127332,1.437296687,1.417181172,1.3771825,1.328487021,1.281252075,1.235942375,1.12112461,1.037708292,1,1,1,1,1,1,1,1,1                                                                                   
FIN.1.0.99.0.XNE,Finland,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.126233448,1.04121277,0.9601091876,0.9802278274,0.9890526479,1.006185952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                                   
SWE.1.0.99.0.XNE,Sweden,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),9.12151,9.16307,9.33192,8.51472,8.65117,8.91593,8.807522008,8.445188235,9.25511063,9.161071373,9.124226667,9.124348069,9.282193385,9.254386667,9.250107451,9.6152375,10.6190543,9.537265504,9.029844747,8.704066016,8.651537647,9.098524314,9.353460938,9.468900778,9.635092941                    
GBR.1.0.99.0.XNE,United Kingdom,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),0.779988,0.775902,0.828789,0.813798,0.692304,0.676434,0.658735328,0.609477647,0.621874016,0.628831373,0.691993333,0.678658687,0.683796304,0.681730392,0.684336784,0.79628457,0.89093957,0.857843915,0.867884436,0.810870586,0.849255255,0.8061203137,0.7258353906,0.8194830739,0.8766743529
USA.1.0.99.0.XNE,United States,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),1.171,1.18952,1.30801,1.26975,1.13404,1.12109,1.065776448,0.923612549,0.895629528,0.945573725,1.131160392,1.243902317,1.244090272,1.255598824,1.370478039,1.470755469,1.394782422,1.325716667,1.391955253,1.284788672,1.328118039,1.328500784,1.109512891,1.106903113,1.129681176           
JPN.1.0.99.0.XNE,Japan,Units,ECU-EUR exchange rates (annual averages):- Units of national currency per EUR/ECU,Annual average 1 ECU/EUR = ... units of national currency),130.147,121.322,123.012,138.084,137.076,146.415,121.3170656,99.47482353,108.6823622,118.062549,130.9712157,134.4445946,136.8491829,146.0153333,161.2526275,152.4540625,130.3366016,116.2385659,110.9585992,102.491875,129.6626667,140.3061176,134.3140234,120.1966537,126.7111765                   
BEL.1.0.99.0.XNEE,Belgium,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.998686164,0.970785748,0.959295883,0.994105092,1.010599927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                     
BGR.1.0.99.0.XNEE,Bulgaria,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.036494,0.081207,0.092917,0.610645,1.97632,1.95583,1.9558,1.9543,1.9463,1.9546,1.9557,1.9559,1.9563,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558,1.9558                                                                               
CZE.1.0.99.0.XNEE,Czech Republic,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),33.5687,34.2902,34.9444,34.2469,38.0269,35.1939,36.103,35.047,31.962,31.577,32.41,30.464,29,27.485,26.628,26.875,26.473,25.061,25.787,25.151,27.427,27.735,27.023,27.021,25.535                                                                                  
DNK.1.0.99.0.XNEE,Denmark,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),7.5531,7.48233,7.29536,7.44655,7.52797,7.44878,7.4433,7.4631,7.4365,7.4288,7.445,7.4388,7.4605,7.456,7.4583,7.4506,7.4418,7.4535,7.4342,7.461,7.4593,7.4453,7.4626,7.4344,7.4449                                                                                        
DEU.1.0.99.0.XNEE,Germany,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.989702582,0.97417976,0.963258565,0.995244986,1.010476371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                      
EST.1.0.99.0.XNEE,Estonia,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.989531272,0.9740582619,0.9627842471,0.995852134,1.011689441,0.9946633773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                        
IRL.1.0.99.0.XNEE,Ireland,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.0041203,1.009517957,1.041792159,0.946389119,0.980188277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                       
GRC.1.0.99.0.XNEE,Greece,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.815759354,0.867146001,0.914356566,0.908296405,0.915741746,0.967539252,0.969332355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                  
ESP.1.0.99.0.XNEE,Spain,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.955176517,0.974060318,0.958908802,0.986663541,1.006022141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                       
FRA.1.0.99.0.XNEE,France,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.002725788,1.002472723,0.981739657,1.00035978,1.008014245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                       
HRV.1.0.99.0.XNEE,Croatia,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),NA,6.96313,6.96219,6.9411,6.9599,7.2893,7.6838,7.58,7.349,7.475,7.6451,7.665,7.3715,7.3504,7.3308,7.3555,7.3,7.383,7.537,7.5575,7.6265,7.658,7.638,7.5597,7.44                                                                                                          
ITA.1.0.99.0.XNEE,Italy,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.986422348,1.031596833,1.075629948,0.988353897,1.002974792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                       
CYP.1.0.99.0.XNEE,Cyprus,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.9918516797,0.9995694324,1.023527442,1.006330368,0.9915167938,0.9940233122,0.98531,0.98021,0.98252,0.97931,1.00188,0.991,0.97989,0.98792,1,1,1,1,1,1,1,1,1,1,1                                                                                                          
LVA.1.0.99.0.XNEE,Latvia,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.9524732358,0.9626040831,1.009797895,0.9983921549,0.9269782187,0.9462780519,0.8367909118,0.8201433116,0.7915435883,0.8736432917,0.9568812927,0.9930222366,0.9906033546,0.9920262264,0.9908879289,1.007820103,1.009242975,1.009385262,0.9952988315,0.9927376623,1,1,1,1,1
LTU.1.0.99.0.XNEE,Lithuania,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.260168559,1.42497683,1.522520853,1.451563948,1.279205283,1.351656627,1.163374652,1.078226367,1.020273401,0.999913114,0.999884152,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                        
LUX.1.0.99.0.XNEE,Luxembourg,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.998686164,0.970785748,0.959295883,0.994105092,1.010599927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                  
HUN.1.0.99.0.XNEE,Hungary,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),112.348,136.731,183.297,206.907,224.707,252.392,254.7,265,245.18,236.29,262.5,245.97,252.87,251.77,253.73,266.7,270.42,277.95,314.58,292.3,297.04,315.54,315.98,309.83,310.33                                                                                           
MLT.1.0.99.0.XNEE,Malta,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.026836711,1.054707664,1.079007687,1.049927789,1.008716515,1.028651293,0.9669,0.9492,0.9304,0.9741,1.0056,1.0116,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                               
NLD.1.0.99.0.XNEE,Netherlands,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.982620218,0.968475888,0.95682735,0.991382714,1.010759129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                  
AUT.1.0.99.0.XNEE,Austria,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.98908454,0.974353757,0.963307486,0.995363473,1.010297741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                      
POL.1.0.99.0.XNEE,Poland,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),2.39329,2.98032,3.24702,3.60108,3.8802,4.08947,4.1587,3.8498,3.4953,4.021,4.7019,4.0845,3.86,3.831,3.5935,4.1535,4.1045,3.975,4.458,4.074,4.1543,4.2732,4.2639,4.4103,4.177                                                                                              
PRT.1.0.99.0.XNEE,Portugal,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.982881256,0.977065273,0.980162808,0.977484263,1.008255105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                    
ROM.1.0.99.0.XNEE,Romania,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.142359,0.217348,0.338417,0.518239,0.88591,1.28139,1.8345,2.4142,2.7817,3.5135,4.1158,3.939,3.6802,3.3835,3.6077,4.0225,4.2363,4.262,4.3233,4.4445,4.471,4.4828,4.524,4.539,4.6585                                                                                     
SVN.1.0.99.0.XNEE,Slovenia,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.6169003505,0.6529210482,0.6909614422,0.739784677,0.7795443165,0.7878901686,0.8300179436,0.8910870472,0.9131881155,0.9604310633,0.9877315974,1.000500751,0.9994157904,1,1,1,1,1,1,1,1,1,1,1,1                                                                         
SVK.1.0.99.0.XNEE,Slovakia,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.22958574,1.277036447,1.293865764,1.326153489,1.275785036,1.434272721,1.407488548,1.458308438,1.420035849,1.377647215,1.36659364,1.286098387,1.257385647,1.143032596,1.114751378,1,1,1,1,1,1,1,1,1,1                                                                  
FIN.1.0.99.0.XNEE,Finland,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.086638647,0.980392652,0.961521966,0.978248255,1.006984845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1                                                                                                                                                                     
SWE.1.0.99.0.XNEE,Sweden,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),9.29634,9.17793,8.69726,8.628,8.73234,9.48803,8.5625,8.8313,9.3012,9.1528,9.08,9.0206,9.3885,9.0404,9.4415,10.87,10.252,8.9655,8.912,8.582,8.8591,9.393,9.1895,9.5525,9.8438                                                                                             
GBR.1.0.99.0.XNEE,United Kingdom,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),0.755108,0.787074,0.847242,0.737273,0.666755,0.705455,0.6217,0.6241,0.6085,0.6505,0.7048,0.70505,0.6853,0.6715,0.73335,0.9525,0.8881,0.86075,0.8353,0.8161,0.8337,0.7789,0.73395,0.85618,0.88723                                                                 
